rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
13000000	4	3	native	no-touch	1	True	13000312.8	0.0	1.0	238.65	0.3029	0.0757	0.0008	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210054Z_xdp_drop_13000000.json
13000000	4	4	skb	no-touch	1	True	1240765.2	0.904561	1.0	2574.08	6.6943	1.1163	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210141Z_xdp_drop_13000000.json
2000000	4	1	skb	no-touch	1	True	1242776.6	0.378613	1.0	2569.93	6.1183	1.0637	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210229Z_xdp_drop_2000000.json
2000000	4	2	skb	read-data	1	True	1238987.4	0.380509	1.0	2577.73	5.6724	1.0674	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210317Z_xdp_drop_2000000.json
2000000	4	3	native	no-touch	1	True	2000002.6	0.0	1.0	419.35	0.9837	0.0684	0.0196	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210404Z_xdp_drop_2000000.json
2000000	4	4	native	read-data	1	True	2000002.2	0.0	1.0	528.29	0.8231	0.0962	0.6496	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210452Z_xdp_drop_2000000.json
10000000	4	1	skb	read-data	1	True	1240402.6	0.875961	1.0	2574.82	6.006	0.7483	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210540Z_xdp_drop_10000000.json
10000000	4	2	native	read-data	1	True	9623030.5	0.037693	1.0	331.69	0.64	0.0595	0.5949	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210627Z_xdp_drop_10000000.json
10000000	4	3	skb	no-touch	1	True	1247585.7	0.875244	1.0	2560.06	5.3241	0.7198	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210715Z_xdp_drop_10000000.json
10000000	4	4	native	no-touch	1	True	9999929.1	0.0	1.0	259.03	0.6378	0.0744	0.0043	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210803Z_xdp_drop_10000000.json
14500000	4	1	skb	no-touch	1	True	1243083.9	0.914273	1.0	2569.3	5.7035	0.9223	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210851Z_xdp_drop_14500000.json
14500000	4	2	native	read-data	1	True	9467763.2	0.347059	1.0	337.23	0.6455	0.0838	0.6315	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T210938Z_xdp_drop_14500000.json
14500000	4	3	skb	read-data	1	True	1244455.5	0.914171	1.0	2566.42	6.4441	0.2832	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211026Z_xdp_drop_14500000.json
14500000	4	4	native	no-touch	1	True	14369320.0	0.009019	1.0	222.27	0.4253	0.0665	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211114Z_xdp_drop_14500000.json
6500000	4	1	skb	read-data	1	True	1245333.5	0.808413	1.0	2564.62	6.2037	0.3009	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211202Z_xdp_drop_6500000.json
6500000	4	2	skb	no-touch	1	True	1249082.0	0.807836	1.0	2556.92	6.3791	0.2803	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211249Z_xdp_drop_6500000.json
6500000	4	3	native	no-touch	1	True	6500007.2	0.0	1.0	332.67	0.4587	0.0756	0.012	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211337Z_xdp_drop_6500000.json
6500000	4	4	native	read-data	1	True	6499985.4	0.0	1.0	358.53	0.4731	0.0868	0.2123	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211425Z_xdp_drop_6500000.json
10500000	4	1	skb	read-data	1	True	1248010.6	0.881143	1.0	2559.15	6.5967	0.5277	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211512Z_xdp_drop_10500000.json
10500000	4	2	native	no-touch	1	True	10499975.9	0.0	1.0	254.43	0.6004	0.0647	0.0039	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211600Z_xdp_drop_10500000.json
10500000	4	3	skb	no-touch	1	True	1243492.3	0.881573	1.0	2568.39	6.0372	1.1675	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211648Z_xdp_drop_10500000.json
10500000	4	4	native	read-data	1	True	8579724.9	0.182876	1.0	372.1	0.8288	0.084	0.8376	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211735Z_xdp_drop_10500000.json
14880952	4	1	native	read-data	1	True	8040065.8	0.45956	1.0	396.86	0.9842	0.049	0.97	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211823Z_xdp_drop_14880952.json
14880952	4	2	skb	read-data	1	True	1245969.2	0.916256	1.0	2563.27	6.3738	0.2765	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211911Z_xdp_drop_14880952.json
14880952	4	3	native	no-touch	1	True	14268757.8	0.041108	1.0	223.84	0.163	0.0709	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T211958Z_xdp_drop_14880952.json
14880952	4	4	skb	no-touch	1	True	1245203.7	0.916308	1.0	2564.87	6.4095	0.2709	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212046Z_xdp_drop_14880952.json
14880952	4	1	native	read-data	0	True	11956384.2	0.196506	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212134Z_xdp_drop_14880952.json
14880952	4	2	skb	no-touch	0	True	1247917.0	0.916124	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212222Z_xdp_drop_14880952.json
14880952	4	3	native	no-touch	0	True	14281407.0	0.040261	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212309Z_xdp_drop_14880952.json
14880952	4	4	skb	read-data	0	True	1248291.0	0.916097	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212357Z_xdp_drop_14880952.json
250000	4	1	native	read-data	1	True	249999.1	0.0	1.0	609.94	0.8363	0.0878	0.5924	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212445Z_xdp_drop_250000.json
250000	4	2	skb	no-touch	1	True	249998.9	0.0	1.0	2868.06	8.313	1.1697	0.0328	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212532Z_xdp_drop_250000.json
250000	4	3	skb	read-data	1	True	249999.9	0.0	1.0	2874.59	8.2823	1.1719	0.032	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212620Z_xdp_drop_250000.json
250000	4	4	native	no-touch	1	True	249999.4	0.0	1.0	524.51	1.0614	0.0657	0.0311	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212708Z_xdp_drop_250000.json
750000	4	1	native	no-touch	1	True	750002.9	0.0	1.0	412.84	0.7676	0.085	0.0189	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212755Z_xdp_drop_750000.json
750000	4	2	native	read-data	1	True	750002.1	0.0	1.0	563.46	1.1423	0.0756	0.9071	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212843Z_xdp_drop_750000.json
750000	4	3	skb	no-touch	1	True	750001.7	0.0	1.0	2847.64	7.6804	0.8451	0.0289	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T212931Z_xdp_drop_750000.json
750000	4	4	skb	read-data	1	True	750001.9	0.0	1.0	2852.09	7.8595	0.8471	0.0289	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213019Z_xdp_drop_750000.json
8500000	4	1	native	no-touch	1	True	8499871.0	0.0	1.0	284.42	0.8167	0.0802	0.0075	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213106Z_xdp_drop_8500000.json
8500000	4	2	skb	read-data	1	True	1241699.2	0.853918	1.0	2572.15	6.6667	1.0079	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213154Z_xdp_drop_8500000.json
8500000	4	3	skb	no-touch	1	True	1243049.7	0.853758	1.0	2569.39	5.9337	0.9744	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213242Z_xdp_drop_8500000.json
8500000	4	4	native	read-data	1	True	8101103.1	0.046919	1.0	393.88	0.8931	0.0523	1.0001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213330Z_xdp_drop_8500000.json
9500000	4	1	native	no-touch	1	True	9499855.3	0.0	1.0	264.42	1.0932	0.0673	0.0051	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213417Z_xdp_drop_9500000.json
9500000	4	2	skb	read-data	1	True	1242973.4	0.869157	1.0	2569.51	6.3121	0.5576	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213505Z_xdp_drop_9500000.json
9500000	4	3	native	read-data	1	True	9499833.0	0.0	1.0	318.23	0.8175	0.0688	0.4104	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213553Z_xdp_drop_9500000.json
9500000	4	4	skb	no-touch	1	True	1248122.7	0.868619	1.0	2558.91	5.6614	0.2995	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213640Z_xdp_drop_9500000.json
6000000	4	1	native	no-touch	1	True	6000009.9	0.0	1.0	346.83	0.4185	0.0855	0.0124	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213728Z_xdp_drop_6000000.json
6000000	4	2	skb	no-touch	1	True	1250691.3	0.791553	1.0	2553.61	5.601	0.5605	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213816Z_xdp_drop_6000000.json
6000000	4	3	native	read-data	1	True	6000013.9	0.0	1.0	391.35	0.6898	0.1026	0.466	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213903Z_xdp_drop_6000000.json
6000000	4	4	skb	read-data	1	True	1244661.4	0.79256	1.0	2565.96	5.6209	0.2915	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T213951Z_xdp_drop_6000000.json
13500000	4	1	skb	read-data	1	True	1244395.8	0.907826	1.0	2566.55	5.8728	0.2738	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214039Z_xdp_drop_13500000.json
13500000	4	2	native	read-data	1	True	11962701.2	0.113888	1.0	266.99	0.2699	0.0678	0.1977	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214126Z_xdp_drop_13500000.json
13500000	4	3	skb	no-touch	1	True	1249127.8	0.907459	1.0	2556.86	6.0917	0.2807	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214214Z_xdp_drop_13500000.json
13500000	4	4	native	no-touch	1	True	13500289.9	0.0	1.0	232.9	0.6886	0.0629	0.0004	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214302Z_xdp_drop_13500000.json
10500000	5	1	skb	read-data	1	True	1241505.9	0.881763	1.0	2572.59	6.5211	0.8783	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214350Z_xdp_drop_10500000.json
10500000	5	2	skb	no-touch	1	True	1246685.8	0.88127	1.0	2561.86	6.4467	0.8554	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214437Z_xdp_drop_10500000.json
10500000	5	3	native	read-data	1	True	9228572.3	0.121078	1.0	345.92	0.7057	0.0834	0.6945	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214525Z_xdp_drop_10500000.json
10500000	5	4	native	no-touch	1	True	10499967.0	0.0	1.0	254.37	0.7805	0.0757	0.0039	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214613Z_xdp_drop_10500000.json
9500000	5	1	native	read-data	1	True	8456953.1	0.109761	1.0	377.46	0.8831	0.0757	0.8961	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214700Z_xdp_drop_9500000.json
9500000	5	2	skb	no-touch	1	True	1248977.9	0.868529	1.0	2557.14	6.7339	0.2757	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214748Z_xdp_drop_9500000.json
9500000	5	3	skb	read-data	1	True	1242916.0	0.869168	1.0	2569.59	6.1545	0.3946	0.0653	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214836Z_xdp_drop_9500000.json
9500000	5	4	native	no-touch	1	True	9499878.2	0.0	1.0	264.96	0.3756	0.0911	0.0051	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T214923Z_xdp_drop_9500000.json
12500000	5	1	native	no-touch	1	True	12500025.3	0.0	1.0	244.99	0.4451	0.0778	0.0011	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215011Z_xdp_drop_12500000.json
12500000	5	2	skb	read-data	1	True	1237375.4	0.901009	1.0	2581.17	6.7059	1.1663	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215059Z_xdp_drop_12500000.json
12500000	5	3	skb	no-touch	1	True	1240668.2	0.90075	1.0	2574.25	6.3329	1.1487	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215147Z_xdp_drop_12500000.json
12500000	5	4	native	read-data	1	True	8399816.8	0.328025	1.0	379.99	0.8987	0.0696	0.9039	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215234Z_xdp_drop_12500000.json
4500000	5	1	skb	no-touch	1	True	1230754.9	0.726502	1.0	2595.02	6.5689	0.3771	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215322Z_xdp_drop_4500000.json
4500000	5	2	skb	read-data	1	True	1241792.0	0.72405	1.0	2571.93	6.1794	0.3797	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215410Z_xdp_drop_4500000.json
4500000	5	3	native	no-touch	1	True	4500001.8	0.0	1.0	400.64	0.4578	0.0895	0.0159	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215457Z_xdp_drop_4500000.json
4500000	5	4	native	read-data	1	True	4500020.4	0.0	1.0	429.94	0.4895	0.1047	0.2332	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215545Z_xdp_drop_4500000.json
2000000	5	1	skb	read-data	1	True	1239065.1	0.38047	1.0	2577.62	6.2469	0.2829	0.0648	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215633Z_xdp_drop_2000000.json
2000000	5	2	native	no-touch	1	True	2000007.7	0.0	1.0	419.19	0.395	0.0767	0.0196	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215721Z_xdp_drop_2000000.json
2000000	5	3	native	read-data	1	True	2000010.0	0.0	1.0	461.7	0.4415	0.1071	0.2465	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215808Z_xdp_drop_2000000.json
2000000	5	4	skb	no-touch	1	True	1247634.6	0.376184	1.0	2559.91	6.53	0.2618	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215856Z_xdp_drop_2000000.json
500000	5	1	native	read-data	1	True	500000.1	0.0	1.0	456.74	0.5302	0.1064	0.351	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T215944Z_xdp_drop_500000.json
500000	5	2	native	no-touch	1	True	500001.4	0.0	1.0	392.56	0.3492	0.0937	0.017	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220032Z_xdp_drop_500000.json
500000	5	3	skb	read-data	1	True	499998.8	0.0	1.0	2798.6	7.9514	0.3234	0.0268	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220119Z_xdp_drop_500000.json
500000	5	4	skb	no-touch	1	True	500002.0	0.0	1.0	2798.78	7.9293	0.3175	0.0269	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220207Z_xdp_drop_500000.json
8500000	5	1	skb	no-touch	1	True	1245632.5	0.853451	1.0	2563.97	6.4355	0.3201	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220255Z_xdp_drop_8500000.json
8500000	5	2	skb	read-data	1	True	1245621.1	0.853457	1.0	2564.02	5.8485	0.2673	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220342Z_xdp_drop_8500000.json
8500000	5	3	native	no-touch	1	True	8499864.3	0.0	1.0	284.46	0.4193	0.0696	0.0075	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220430Z_xdp_drop_8500000.json
8500000	5	4	native	read-data	1	True	8499879.0	0.0	1.0	316.34	0.5533	0.0796	0.3452	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220518Z_xdp_drop_8500000.json
7000000	5	1	skb	read-data	1	True	1237396.8	0.823233	1.0	2581.12	6.2198	1.2297	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220605Z_xdp_drop_7000000.json
7000000	5	2	native	read-data	1	True	7000054.5	0.0	1.0	397.67	1.1135	0.0824	0.9042	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220653Z_xdp_drop_7000000.json
7000000	5	3	skb	no-touch	1	True	1244214.4	0.822259	1.0	2566.98	6.3933	0.7086	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220741Z_xdp_drop_7000000.json
7000000	5	4	native	no-touch	1	True	7000057.3	0.0	1.0	321.86	0.8048	0.0791	0.0114	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220829Z_xdp_drop_7000000.json
11500000	5	1	native	read-data	1	True	9604756.1	0.16482	1.0	332.36	0.6068	0.0683	0.5764	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T220917Z_xdp_drop_11500000.json
11500000	5	2	skb	no-touch	1	True	1247301.7	0.891545	1.0	2560.6	6.4385	0.4715	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221004Z_xdp_drop_11500000.json
11500000	5	3	native	no-touch	1	True	11500247.4	0.0	1.0	249.2	0.553	0.074	0.0031	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221052Z_xdp_drop_11500000.json
11500000	5	4	skb	read-data	1	True	1244236.5	0.891809	1.0	2566.9	6.6258	0.3094	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221140Z_xdp_drop_11500000.json
14000000	5	1	native	no-touch	1	True	14000169.0	0.0	1.0	227.45	1.0144	0.0478	0.0001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221227Z_xdp_drop_14000000.json
14000000	5	2	skb	read-data	1	True	1241780.5	0.911305	1.0	2571.96	6.6007	0.3065	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221315Z_xdp_drop_14000000.json
14000000	5	3	skb	no-touch	1	True	1243706.7	0.911165	1.0	2568.02	6.4789	0.306	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221403Z_xdp_drop_14000000.json
14000000	5	4	native	read-data	1	True	9687982.4	0.308001	1.0	329.55	0.6111	0.0968	0.5949	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221450Z_xdp_drop_14000000.json
14000000	5	1	native	read-data	0	True	12781100.7	0.087069	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221538Z_xdp_drop_14000000.json
14000000	5	2	native	no-touch	0	True	14000162.0	0.0	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221626Z_xdp_drop_14000000.json
14000000	5	3	skb	read-data	0	True	1245273.9	0.911054	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221714Z_xdp_drop_14000000.json
14000000	5	4	skb	no-touch	0	True	1249360.2	0.910742	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221801Z_xdp_drop_14000000.json
1500000	5	1	skb	no-touch	1	True	1248799.6	0.167468	1.0	2557.46	6.4285	0.2735	0.0648	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221849Z_xdp_drop_1500000.json
1500000	5	2	skb	read-data	1	True	1247039.6	0.168643	1.0	2561.15	6.4194	0.276	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T221937Z_xdp_drop_1500000.json
1500000	5	3	native	read-data	1	True	1500001.0	0.0	1.0	470.45	0.4575	0.0922	0.2634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222024Z_xdp_drop_1500000.json
1500000	5	4	native	no-touch	1	True	1500000.2	0.0	1.0	426.2	1.038	0.075	0.0198	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222112Z_xdp_drop_1500000.json
14880952	5	1	skb	no-touch	1	True	1244794.7	0.916333	1.0	2565.72	6.7474	0.9373	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222200Z_xdp_drop_14880952.json
14880952	5	2	native	no-touch	1	True	14273358.3	0.040802	1.0	223.76	0.639	0.0506	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222247Z_xdp_drop_14880952.json
14880952	5	3	skb	read-data	1	True	1243863.6	0.916392	1.0	2567.68	6.4743	0.3989	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222335Z_xdp_drop_14880952.json
14880952	5	4	native	read-data	1	True	11824328.4	0.20538	1.0	270.1	0.2739	0.0895	0.2162	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222423Z_xdp_drop_14880952.json
14880952	5	1	skb	no-touch	0	True	1243368.8	0.916428	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222511Z_xdp_drop_14880952.json
14880952	5	2	skb	read-data	0	True	1240149.5	0.916647	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222558Z_xdp_drop_14880952.json
14880952	5	3	native	no-touch	0	True	14401419.7	0.032197	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222646Z_xdp_drop_14880952.json
14880952	5	4	native	read-data	0	True	9393905.1	0.368706	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222734Z_xdp_drop_14880952.json
8000000	5	1	native	no-touch	1	True	7999958.3	0.0	1.0	297.93	0.7043	0.0912	0.009	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222822Z_xdp_drop_8000000.json
8000000	5	2	skb	read-data	1	True	1247672.7	0.844042	1.0	2559.83	6.0962	0.2986	0.0667	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260823T222909Z_xdp_drop_8000000.json
